LONGITUDE,LATITUDE,Painted,SIGNNAME,BOROUGH,FountainCo,TYPE,DESCRIPTION,FEATURESTA
-73.96498125,40.75247965,yes,MacArthur Playground,M,1,A, In Playground,Active
-73.94177526,40.5761751,yes,Manhattan Beach Park,B,1,E,Wheelchair Out in Open,Active
-73.90880933,40.69281816,yes,Irving Square Park,B,1,E,Wheelchair In Playground Under Tree In Shade,Active
-74.00296128,40.64772028,yes,Sunset Park,B,1,E,Wheelchair Near Ballfield,Active
-73.94655316,40.57639252,yes,Manhattan Beach Park,B,2,B,ottle Filler High Low In Playground,Active
-74.107112,40.61811626,no,Clove Lakes Park,R,1,A, Near Ballfield,Active
-74.01697301,40.71179651,yes,Battery Park City,M,1,O,ther Just Outside Playground In Shade,Active
-73.981071,40.76841345,yes,Central Park,M,1,E,Wheelchair Under Tree In Shade,Active
-73.95442623,40.71334606,yes,Jaime Campiz Playground,B,1,E,Wheelchair Under Tree In Playground,Active
-73.82282949,40.59601167,no,Broad Channel American Park,Q,1,C, Near Ballfield,Active
-73.9147736,40.64997949,yes,Railroad Playground,B,1,A, Out in Open Near Ballfield,Active
-73.7471398,40.76827534,no,Catharine Turner Richardson Park,Q,1,E,Wheelchair Under Tree,Active
-73.96387263,40.80122414,yes,Booker T. Washington Playground,M,1,C, Near Ballfield,Active
-73.93800743,40.69543957,no,Lewis Playground,B,1,D, In Playground,Active
-73.96844417,40.65108964,no,Parade Ground,B,1,E,Wheelchair Out in Open Near Ballfield,Active
-73.87752709,40.8780459,no,Williamsbridge Oval,X,1,C, Just Outside Playground Under Tree,Active
-73.76716653,40.59928904,yes,Bayswater Park,Q,1,A, Out in Open,Active
-74.15842317,40.60325912,no,Willowbrook Park,R,1,A, Out in Open,Active
-73.76322174,40.59219627,no,Beach 30th Street Playground,Q,1,D, Near Ballfield Out in Open,Active
-74.00624876,40.67134617,yes,Red Hook Recreation Area,B,1,A, Out in Open,Active
-73.99249981,40.57369129,no,Surf Playground,B,1,C, Out in Open In Playground,Active
-73.84742704,40.69884798,no,Forest Park,Q,2,E,High Low In Playground,Active
-73.88161341,40.82466087,no,Colgate Close,X,1,C, Under Tree Near Ballfield,Active
-73.9454311,40.57657307,yes,Manhattan Beach Park,B,1,E,Wheelchair Out in Open,Active
-73.84655378,40.67052207,yes,Rocket Park,Q,1,A, In Playground,Active
-74.01905095,40.65329674,yes,Bush Terminal Park,B,1,E,Wheelchair Near Ballfield,Active
-73.93018928,40.87254512,no,Inwood Hill Park,M,1,A, Near Ballfield,Active
-73.98967336,40.71441954,no,Seward Park,M,1,B, Under Tree In Playground,Active
-73.93689191,40.81210337,yes,Abraham Lincoln Playground,M,1,A, In Playground Under Tree,Active
-73.90717108,40.66064204,yes,Newport Playground,B,1,A, Under Tree In Shade Near Ballfield,Active
-73.9702935,40.57680123,no,Century Playground,B,1,E,Wheelchair In Playground Out in Open,Active
-73.98030502,40.64583705,no,Albemarle Playground,B,1,D, In Playground Out in Open,Active
-73.83925796,40.74769593,yes,Flushing Meadows Corona Park,Q,1,A, Under Tree,Active
-73.77005092,40.73572809,no,Cunningham Park,Q,1,A, Near Ballfield Out in Open,Active
-74.13158985,40.63680753,no,Veterans Park,R,1,O,ther Under Tree,Active
-73.72809016,40.7563439,yes,Challenge Playground,Q,1,A, Out in Open,Active
-73.82331338,40.84974402,yes,Pelham Bay Park,X,1,C, Near Ballfield,Active
-73.78352891,40.84437908,yes,Ambrosini Field,X,1,C, Near Ballfield,Active
-73.96463697,40.57472775,no,Coney Island Beach & Boardwalk,B,1,E,Wheelchair Out in Open,Active
-73.90172458,40.82559258,yes,Behagen Playground,X,1,A, Out in Open Near Ballfield,Active
-73.92583619,40.78388155,no,Wards Island Park,M,1,C, In Playground,Active
-73.75380803,40.75881277,no,Alley Pond Park,Q,1,A, Out in Open,Active
-73.98431185,40.69855149,no,Trinity Park,B,1,A, Under Tree In Shade,Active
-73.99615399,40.68138771,no,Carroll Park,B,1,C, Near Ballfield In Playground,Active
-73.77426805,40.67423476,no,Rochdale Park,Q,1,C, Under Tree,Active
-73.91486326,40.83129847,no,Mott Playground,X,1,C, Under Tree In Shade In Playground,Active
-74.09076133,40.56938517,yes,Franklin D. Roosevelt Boardwalk and Beach,R,1,A, Out in Open,Active
-73.91814163,40.82050431,yes,Melrose Playground,X,1,D, Out in Open In Playground,Active
-73.81482626,40.74345112,no,Kissena Corridor Park,Q,1,C,S Metal In Playground,Active
-73.87042643,40.81854211,no,Soundview Park,X,2,T,rough High Low In Playground,Active
-73.75880682,40.65745543,no,Idlewild Park,Q,1,C, Near Ballfield,Active
-73.94539617,40.57658326,yes,Manhattan Beach Park,B,1,E,Wheelchair Out in Open,Active
-74.02016801,40.60649034,no,Dyker Beach Park,B,1,C, Near Ballfield,Active
-73.99248876,40.72029908,no,Sara D. Roosevelt Park,M,1,C, Under Tree,Active
-73.98440359,40.7121811,yes,Lillian D Wald Playground,M,1,E,Wheelchair Under Tree Near Ballfield In Playground,Active
-73.95889976,40.78449107,yes,Central Park,M,1,E,Wheelchair Out in Open,Active
-73.97845337,40.69751219,yes,Commodore Barry Park,B,1,A, Under Tree Just Outside Playground,Active
-73.91233501,40.83782002,no,Grant Park,X,1,C, Under Tree In Shade,Active
-73.96952212,40.78400728,yes,Central Park,M,2,E,Wheelchair Child In Playground,Active
-73.97689242,40.76823761,yes,Central Park,M,1,E,Wheelchair Dog Under Tree Out in Open,Active
-73.92248116,40.7780438,no,Astoria Park,Q,1,A, Under Tree Out in Open,Active
-73.95404787,40.79660141,yes,Central Park,M,1,A, Out in Open,Active
-73.85511187,40.75672353,no,Hinton Park,Q,1,C, Out in Open,Active
-73.82390797,40.72184928,no,Queens Valley Playground,Q,1,A, In Playground,Active
-73.85244632,40.84960551,yes,Loreto Playground,X,2,E,Wheelchair Child In Playground,Active
-73.92377447,40.84179002,no,Ogden Plimpton Playground,X,1,D, In Playground In Shade,Active
-74.06739403,40.58844174,no,Franklin D. Roosevelt Boardwalk and Beach,R,1,C, In Playground,Active
-73.99469882,40.76827472,yes,De Witt Clinton Park,M,1,E,Wheelchair Under Tree Near Ballfield Just Outside Playground,Active
-73.89855114,40.61876742,no,Belt Parkway/Shore Parkway,B,1,C, Near Ballfield Out in Open,Active
-73.94132834,40.82586807,no,Jackie Robinson Park,M,1,B, In Playground Under Tree,Active
-73.88091138,40.66592673,no,Elton Playground,B,1,C, In Playground,Active
-73.96338411,40.71271748,no,Berry Playground,B,1,D, Under Tree In Playground In Shade,Active
-73.80702378,40.66743845,yes,Police Officer Edward Byrne Park,Q,1,D, Under Tree,Active
-73.9015319,40.81526781,no,Playground 52 LII,X,1,B,ottle Filler Just Outside Playground,Active
-73.99907763,40.69223073,yes,Adam Yauch Park,B,1,E,Wheelchair Dog Under Tree Out in Open,Active
-73.88903779,40.85329053,no,D'Auria-Murphy Triangle,X,1,B, Under Tree,Active
-73.94229466,40.79725831,yes,James Weldon Johnson Playground,M,2,F,High Low Under Tree In Playground Near Ballfield,Active
-74.00095376,40.69226978,,Brooklyn Bridge Park,B,1,B,ottle Filler Fountain In Shade Just Outside Playground,Active
-73.95813401,40.72874488,yes,American Playground,B,1,A, Under Tree In Playground,Active
-73.89661803,40.82733338,no,Rev J Polite Playground,X,1,D, Near Ballfield,Active
-74.11157076,40.56156983,yes,Dugan Playground,R,1,D, In Playground,Active
-73.86797644,40.86846937,no,Parkside Playground,X,1,C,S Metal Under Tree,Active
-73.91173561,40.66425995,yes,Betsy Head Park,B,2,F,High Low Out in Open,Active
-73.83894613,40.8735766,yes,Haffen Park,X,1,A, In Playground Under Tree In Shade,Active
-73.96542566,40.66245987,no,Prospect Park,B,1,B,ottle Filler Fountain Out in Open,Active
-73.7934781,40.86804776,no,Pelham Bay Park,X,1,C, Out in Open,Active
-73.71787168,40.73295059,yes,Bellerose Playground,Q,1,A, In Playground,Active
-73.8473804,40.74323886,yes,Flushing Meadows Corona Park,Q,1,A, Near Ballfield,Active
-74.0123217,40.61255842,no,Dyker Beach Park,B,1,A, In Playground,Active
-73.88696172,40.74409146,,Frank D. O'Connor Playground,Q,1,A, In Playground,Active
-73.949557,40.72114318,no,McCarren Park,B,1,A, Just Outside Playground,Active
-73.85175385,40.731173,no,Annadale Playground,Q,1,C,S Concrete Out in Open,Active
-73.9352895,40.84152386,no,Highbridge Park,M,1,D, Out in Open,Active
-73.99651593,40.68985106,,Neighborhood Parks,B,1,C, Out in Open,Active
-73.92192201,40.76799405,no,Athens Square,Q,1,E,Wheelchair In Playground,Active
-73.98221826,40.68527005,yes,North Pacific Playground,B,1,D, Out in Open In Playground,Active
-73.83456833,40.75084338,yes,Kissena Corridor Park,Q,1,C, Near Ballfield,Active
-73.8371898,40.73352748,yes,Flushing Meadows Corona Park,Q,1,A, Out in Open,Active
-73.78940839,40.67485757,no,Baisley Pond Park,Q,1,D, In Playground,Active
-73.98098659,40.72638964,yes,Tompkins Square Park,M,1,O,ther Under Tree,Active
-73.85788091,40.7004047,no,Forest Park,Q,1,A, Out in Open,Active
-73.95012889,40.78098257,no,Ruppert Park,M,1,C, In Playground,Active
-74.00006982,40.71482523,no,Columbus Park,M,1,C, Near Ballfield,Active
-73.96393279,40.77729442,yes,Central Park,M,1,E,Wheelchair Dog Under Tree In Shade,Active
-74.01769289,40.67843449,yes,Valentino Pier,B,1,C, Out in Open,Active
-74.01575651,40.71791038,yes,Battery Park City,M,1,O,ther Under Tree,Active
-73.93595224,40.82495657,yes,Frederick Johnson Playground,M,2,E,Wheelchair Child Under Tree In Playground Near Ballfield,Active
-73.97700295,40.69250473,yes,Fort Greene Park,B,1,E, In Playground Under Tree,Active
-73.88610687,40.65892069,yes,Linden Park,B,1,C, Under Tree,Active
-73.95650914,40.70859216,yes,Rodney Park Center,B,1,A, Under Tree,Active
-73.9220665,40.74721063,no,Torsney Playground,Q,1,C,S Concrete Out in Open,Active
-73.98671084,40.57240693,no,Coney Island Beach & Boardwalk,B,1,E,Wheelchair Out in Open,Active
-73.98894023,40.58422396,no,Coney Island Boat Basin,B,1,A, Out in Open Near Ballfield,Active
-73.9927734,40.76119691,yes,Mathews-Palmer Playground,M,2,F,High Low In Shade Under Tree,Active
-73.88760583,40.65864571,yes,Linden Park,B,2,B,ottle Filler High Low Under Tree,Active
-73.94178549,40.66271047,no,Hamilton Metz Field,B,1,A, Near Ballfield,Active
-73.94715075,40.70599936,no,Sternberg Park,B,1,C, Under Tree Near Ballfield Just Outside Playground,Active
-73.8201846,40.60050145,no,Broad Channel Park,Q,1,A, In Playground,Active
-74.07621215,40.62704697,,Tappen Park,R,1,E,Wheelchair Under Tree,Active
-73.96720753,40.70623066,no,Roberto Clemente Ballfield,B,1,C, Under Tree In Shade Near Ballfield,Active
-73.9159063,40.79627919,no,Randall's Island Park,M,1,P,edestal Near Ballfield,Active
-74.01412666,40.71662272,no,Battery Park City,M,1,T,rough In Shade Near Ballfield,Active
-73.97705649,40.71724325,no,Baruch Playground,M,1,C, Under Tree In Playground Near Ballfield,Active
-73.94587805,40.79151916,yes,White Park,M,1,F, In Playground Near Ballfield,Active
-73.96112178,40.79583425,yes,Central Park,M,1,E,Wheelchair Out in Open,Active
-73.95464171,40.68232303,yes,John Hancock Playground,B,1,A, Near Ballfield,Active
-73.77465585,40.7062885,yes,Peters Field,Q,1,D, Under Tree,Active
-73.88657844,40.85603078,no,Ciccarone Park,X,2,E,Wheelchair Child Under Tree Out in Open In Playground,Active
-74.01606693,40.71312964,no,Battery Park City,M,1,O,ther Out in Open,Active
-73.78722928,40.74464217,yes,Kissena Corridor Park,Q,1,A, In Playground,Active
-73.96642107,40.77448333,no,Central Park,M,1,B, Under Tree In Shade,Active
-73.91426283,40.67541523,yes,Saratoga Ballfields,B,1,F, Just Outside Playground,Active
-73.95606808,40.57540248,no,Coney Island Beach & Boardwalk,B,1,E,Wheelchair Out in Open,Active
-73.7883849,40.67056174,no,Baisley Pond Park,Q,1,A, Near Ballfield,Active
-73.82693166,40.66594639,no,Southern Fields,Q,1,C, Under Tree,Active
-74.01730529,40.60600944,no,Dyker Beach Park,B,1,A, Just Outside Playground,Active
-73.94665589,40.84199195,no,Fort Washington Park,M,1,C, Out in Open Near Ballfield,Active
-73.89768486,40.63811666,yes,Sledge Playground,B,1,E,Wheelchair In Playground Out in Open,Active
-73.97495636,40.76545217,yes,Central Park,M,1,E,Wheelchair Under Tree In Shade,Active
-73.90232912,40.73803649,no,Nathan Weidenbaum Park,Q,1,C, Under Tree In Playground,Active
-73.77366643,40.72957361,no,Cunningham Park,Q,1,C, Out in Open Near Ballfield,Active
-74.07696128,40.57845937,no,Franklin D. Roosevelt Boardwalk and Beach,R,1,E,Wheelchair Dog Out in Open,Active
-73.84916561,40.6719736,no,Tudor Park,Q,1,C, Near Ballfield,Active
-74.09099457,40.56789639,yes,Franklin D. Roosevelt Boardwalk and Beach,R,1,A, Under Tree,Active
-73.95910029,40.79730041,no,Central Park,M,1,C,S Concrete Out in Open,Active
-73.90248424,40.65649508,no,Brownsville Playground,B,1,D, Near Ballfield,Active
-73.79440809,40.86588425,no,Pelham Bay Park,X,1,C, Out in Open,Active
-73.74975853,40.61110291,no,Redfern Playground,Q,1,D, Near Ballfield,Active
-74.23021279,40.50958957,no,Aesop Park,R,1,C, In Playground,Active
-73.97758932,40.71173798,yes,John V. Lindsay East River Park,M,1,E,Wheelchair Near Ballfield,Active
-73.80195861,40.75565173,no,The Olde Towne of Flushing Burial Ground,Q,1,C, In Playground,Active
-73.90382316,40.66424658,yes,Van Dyke Playground,B,1,A, Under Tree In Shade,Active
-73.80842594,40.7918878,no,Whitestone Playground,Q,1,D, In Playground Out in Open,Active
-73.93388181,40.67370012,yes,St. John's Recreation Center,B,1,C, Out in Open,Active
-73.7773934,40.73515637,no,Farm Playground,Q,1,A, Just Outside Playground Out in Open,Active
-73.93351146,40.63681535,no,Chiarantano Playground,B,1,C, Out in Open In Playground,Active
-73.9194602,40.84652102,no,Half-Nelson Playground,X,1,D, Under Tree In Playground,Active
-73.77515229,40.68009443,no,North Rochdale Playground,Q,1,A, Just Outside Playground,Active
-73.85247531,40.75966831,no,Flushing Meadows Corona Park,Q,1,C, Out in Open,Active
-73.89874121,40.81480528,yes,Fox Playground,X,2,F,High Low In Playground,Active
-73.98474555,40.62351793,no,Gravesend Park,B,1,C, Near Ballfield,Active
-74.00145475,40.5956205,yes,Bensonhurst Park,B,1,A, Out in Open,Active
-73.9291005,40.78395822,no,Wards Island Park,M,1,P,edestal Near Ballfield,Active
-73.91480587,40.88770799,,Riverdale Playground,X,1,A,,Active
-73.84430957,40.74557173,yes,Flushing Meadows Corona Park,Q,1,A, Under Tree,Active
-73.89452952,40.85253332,no,Charles W Cooke Farm Garden,X,1,C, Just Outside Playground Out in Open,Active
-74.03863484,40.63200122,no,Shore Park and Parkway,B,1,D, Under Tree,Active
-73.97341336,40.72044885,yes,John V. Lindsay East River Park,M,1,E,Wheelchair Near Ballfield Just Outside Playground,Active
-74.01593855,40.61141176,no,Dyker Beach Park,B,1,C, Near Ballfield,Active
-73.91204488,40.6961779,yes,Bushwick Playground,B,1,O,ther Just Outside Playground Near Ballfield,Active
-73.99952438,40.68964126,no,Van Voorhees Park,B,1,C,S Concrete In Playground,Active
-73.96570802,40.67657432,yes,Underhill Playground,B,1,C, Under Tree In Playground,Active
-73.91941688,40.62500755,no,Jacob Joffe Fields,B,1,A, Out in Open Near Ballfield,Active
-74.03015411,40.61299544,no,John J Carty Park,B,1,A, In Playground,Active
-73.97572915,40.71373679,yes,John V. Lindsay East River Park,M,1,E,Wheelchair Out in Open,Active
-73.95584492,40.70978703,no,Rodney Playground Center,B,1,E,Wheelchair Under Tree In Shade,Active
-73.93457354,40.70600926,no,Gilbert Ramirez Park,B,1,D, Under Tree In Playground,Active
-73.76514013,40.73916582,,Cunningham Park,Q,1,C,S Concrete In Playground Near Ballfield,Active
-73.83610438,40.57775644,no,Rockaway Beach,Q,1,T,rough Out in Open,Active
-73.94924377,40.76988883,no,John Jay Park,M,1,B, Under Tree,Active
-73.94634944,40.57593377,yes,Manhattan Beach Park,B,1,E,Wheelchair Out in Open,Active
-73.95091343,40.69537821,yes,Marcy Playground,B,1,C, Near Ballfield,Active
-73.90770002,40.85498188,no,Davidson Playground,X,1,C, In Playground Under Tree,Active
-73.98061427,40.57843788,yes,Neptune Playground,B,1,C, Under Tree Out in Open In Shade In Playground,Active
-73.9160016,40.88712832,no,Spuyten Duyvil Playground,X,1,C,S Metal Out in Open,Active
-73.88508802,40.72921789,,Elmhurst Park,Q,1,E,Wheelchair Out in Open,Active
-74.00101137,40.73096211,yes,West 4th Street Courts,M,1,A, Under Tree,Active
-73.93785557,40.78923593,yes,East River Playground,M,1,A, Near Ballfield,Active
-73.78525862,40.67393174,no,Baisley Pond Park,Q,1,C, Out in Open,Active
-73.97747598,40.57588432,yes,Luna Park,B,1,A, In Playground Out in Open,Active
-74.09753153,40.56412131,no,Great Kills Park,R,1,C, Just Outside Playground,Active
-73.89297815,40.8594966,no,Webster Playground,X,2,E,High Low In Playground Under Tree,Active
-73.7354303,40.76187768,yes,Louis Pasteur Park,Q,1,A, In Playground,Active
-73.93460395,40.80685305,no,Harlem River Park,M,1,B, Near Ballfield,Active
-73.95877005,40.80298225,no,Morningside Park,M,1,C, Near Ballfield Just Outside Playground,Active
-73.89745984,40.77255742,no,Paul Raimonda Playground,Q,2,E,Wheelchair Child In Playground,Active
-73.92605558,40.8390639,no,Merriam Playground,X,1,C, Under Tree In Shade In Playground,Active
-73.95902679,40.681624,yes,Crispus Attucks Playground,B,1,E,Wheelchair Under Tree Just Outside Playground,Active
-74.07379159,40.63720474,no,Lyons Pool,R,1,D, Out in Open,Active
-73.95743222,40.79981855,yes,Central Park,M,1,E,Wheelchair In Playground,Active
-73.95712571,40.76006939,yes,Andrew Haswell Green Park,M,1,F,Dog In Shade,Active
-73.87585943,40.67914338,yes,City Line Park,B,1,A, Out in Open Near Ballfield,Active
-73.87615094,40.87873305,no,Williamsbridge Oval,X,1,C, Out in Open,Active
-73.89604047,40.89375299,yes,Van Cortlandt Park,X,2,F,High Low Out in Open,Active
-74.19592474,40.56070304,yes,Freshkills Park,R,1,P,edestal Near Ballfield,Active
-73.7421359,40.74319004,no,Alley Pond Park,Q,1,A, Near Ballfield,Active
-73.96823847,40.78221691,no,Central Park,M,1,B, Under Tree In Shade,Active
-73.9237424,40.83413693,no,Mullaly Park,X,1,A, Out in Open,Active
-74.00836302,40.65292702,no,Gonzalo Plasencia Playground,B,1,C, In Playground,Active
-73.86017932,40.76319647,yes,Grand Central Parkway Extension,Q,1,C, Under Tree,Active
-74.09750011,40.57620046,yes,Midland Field,R,1,A, Near Ballfield,Active
-73.95238159,40.8298403,yes,Recreational Area,M,2,B,ottle Filler High Low In Playground Under Tree,Active
-73.9334123,40.78806518,no,Wards Island Park,M,1,E,Wheelchair Out in Open,Active
-73.9785151,40.78194505,no,Tecumseh Playground,M,2,F,High Low Under Tree Just Outside Playground Near Ballfield,Active
-73.96884052,40.77107049,yes,Central Park,M,1,E,Wheelchair Dog In Shade Out in Open Under Tree,Active
-74.01109176,40.60191102,yes,Bath Beach Park,B,1,A, Near Ballfield,Active
-74.08507436,40.61166492,yes,Lopez Playground,R,1,O,ther In Shade,Active
-73.93791162,40.8415578,yes,Audubon Playground,M,1,D, Under Tree In Playground,Active
-73.82354823,40.78292461,no,Harvey Park,Q,1,A, Just Outside Playground,Active
-74.00515385,40.7128313,yes,City Hall Park,M,1,E,Wheelchair Under Tree,Active
-73.97589661,40.76992141,yes,Central Park,M,1,E,Wheelchair Near Ballfield Out in Open,Active
